Title,reviews,stars
Great at what she does!,Great at what she does. Helped with understanding the loan and answered every question I had. Very informative 10/10,5
Caleb Christensen was so wonderful to…,"Caleb Christensen was so wonderful to work with. Amazing communication, kind, and most importantly worked fast and did not take up too much of my time.",5
Professional and transparent,"The process was simple, transparent and swift. Tyler Miller was our funding manager and he understood our business needs. He was highly professional, polite and learned. I would highly recommend them to any business.",5
The Solutions man,"Working with Bill was and is great because I will continue to work with him due to how informative as to a man who knows his job and at the same time, trying all he can to help you get money you need. Thanks Bill",5
Outstanding Services,"The process to get approved was very quick and our lending specialist, (Drake Hale) was very professional and understood our business needs. My business appreciates all the help he gave us, and we will definitely recommend to other business!",5
Danielle is fantastic!,"Danielle was great to work with! She worked around my crazy schedule, was consistent with her communication and truly educated me on my business’s funding options so that we were able to land on the perfect fit for our needs.",5
5 STAR EXPERIENCE,Craig made everything so easy to understand. Made me feel comfortable with going through with the loan.,5
Great first experience with the company…,"Great first experience with the company would do it all over again if I had, question a lot things but the end result is positive as long as you're legitimately. And most of all they walk you through step by step answer emails, texts messages and also return missed phone calls always. Shout out James but most of all I Thank Jehovah God!",5
Thank you so much Enoch Robey and Lendio!,"My experience was seamless and moved very quickly. Enoch Robey was pleasant, knowledgeable, helpful and fully explained the process in advance. He delivered exactly as he said he would. I truly appreciate his hard work and input in finding me funding for my business. I will definitely be using Enoch and Lendio again as my business continues to grow. Thanks again!",5
Helpful,"The process was mostly a breeze and the person I worked with was very helpful. The only reason I gave 4 stars is because there were a few details that he told me about the loan that were incorrect.Otherwise, pleasant experience.",4
Thank you Cordell Millerberg,"Thank you Cordell Millerberg, Cordell he did amazing job and on the top of that he make sure his customer gets everything the want, very professional, and respect , I will keep you on my business Cordell and I will let friends and family about you and your company Again thank you so much",5
Mitch Cloward From Lendio is Great,I would like to say this is the second time I fund a loan with the help of Lendio for my business and both times they have helped me out by being transparent about the process and all the information about the loan and lenders that have approved me. Mitch Cloward helped me fund my second round of loans with Salaryo and I can say that I will continue to do business with him in the future as he is professional and great to work with it!,5
"Amazing Service, Amazing Team","My agent, Michael Ragona, was beyond amazing! Went way out of his way to answer questions I had and questions I didn’t know I had. Very knowledgeable, communicable, and just a real pleasure to work with. I was able to save thousands with him compared to another lender I was looking into. I got my tractor and made a long term financial friend!",5
Rocky was awesome he really takes pride…,Rocky was awesome he really takes pride in helping small businesses. For my husband and I it was a pleasure working with Rocky.,5
Jeremiah AuClaire,Jeremiah AuClaire is the guy if you are looking for loan for small business funding. He helped us establish our line of credit,5
Just want to say how grateful that…,Just want to say how grateful that Madison Gardner’s help with getting the assistance we needed for our business. She was truly a blessing!,5
always professional,"always professional, with fast decision they were able meet my needs to finance a new projectdefinitively a good choice to work with them",5
This was a easy and quick process to…,This was a easy and quick process to secure a loan for my growing business. I just want to give Cordell a big thank you for helping me throughout process. I would recommend anyone looks for a business loan to give this guys a call.,5
Carl was the most professional and…,Carl was the most professional and helpful person I have ever worked with in 30 years of being a business owner. He made the process completely stress free. I would recommend him to everyone.Very kind and personable. Very very good at his job! The best!,5
Great experience,The process was relatively simple and straightforward. Ken Nelson was especially helpful in explaining the different options and navigating the process.,5
Rustam Potokov “Rus” is Fantastic!,"Rustam Potokov “Rus” is fantastic! He is so hard working, a great communicator, and so kind. I love working with Rus as he’s directly helped our company continue to grow and expand. I look forward to working with Rus for years to come. Thank you, Rus! You are the best of the best!",5
Successful Funding for a Small Business!,"Pursuing business funding was a really big consideration for me as a small business owner, and I was hesitant to move forward. Nick H. was extremely supportive and helpful throughout the entire process. He took time to explain my options both over email and through multiple phone calls, and he helped me choose the best funding option for my small business.I'm excited about the opportunities for growth that this funding opens up for me, and I look forward to sharing my experience with other small business owners who need a bit of positive encouragement to take this step for themselves.",5
I received excellent help and support…,I received excellent help and support from Craig Burton.  He was informative and explained all the options.  He assisted with getting the proper documentation as needed.  he followed up to let me know what stage of the process we were in and notified when things were complete.  I was please with the whole transaction and the process,5
Mr Otis Flowers,Mr. John Stricklin was such a helpful and knowledgeable employee for your company he explain and provided all the information that I needed to make my line of credit happen I really appreciate his help and support thank you,5
Just what my business needed...,"As a business owner I've dealt with a lot of lenders. So many are scammers and provide terrible service so of course I was careful about lendio. But Taylor my lending agent changed my mind. Courteous, knowledgeable, funny, and honest is what I got and I also got line of credit funding that suited my business needs. The funding was very fast and Taylor answered all of my questions and was always available. I could say much more but in short, I highly recommend lendio to support your own business and if you're lucky, you might just get Taylor on the phone. Blessings to all of you in life and business.",5
"Thank you, Paul Schofield, you are a stud!","I cannot thank Paul Schofield enough for his tireless efforts! I contacted him to assist on an issue that was critical to our continued business operations. Paul got right to work and treated me and my business like it was his own. In other words, he cared about our business, the challenge we were facing and how it may have adversly impacted our employees and operations! Small businesses need people like him in the industry as we don't have the luxury of having multiple resources such as bigger companies. But knowing we have Paul and his team on our side, brings a HUGE peace of mind! Thanks Paul for being you!",5
Tyler was great he helped to fund our…,Tyler was great he helped to fund our clients business in less than 48 hours the process was smooth and easy to work with.  Will use again,5
Professional and Courteous,"My representative was very professional, friendly and helpful.  I was traveling during the application and signing process which made getting a hold of me for questions, documents or any kind of follow-up challenging but my representative was very understanding and followed up appropriatly without being overbearing which was very much appreciated.",5
Very High-tech and modern,Very High-tech and modern system for lending. Shawn was great to work with. I hope to secure more funding from Lendio’s team in the future. Thank you Lendio!,5
Ken did an amazing job finding funding…,Ken did an amazing job finding funding for my small food business! It has been a great experience!,5
My name is Joni capo I worked with Matt…,My name is Joni capo I worked with Matt Cruz and it was fantastic experience we got approved for a business loan in a day an got a great deal and received the funds the same day please ask for Matt he will work with you and I m sure you will be happy. Just wanted to share my experience with you to help anyone in the same position as me who needs a business loan. I tried so many not so successful!,5
Advice on Fund Utilization,"I appreciate the advice on maximum, judicious use of the funds received. I have been able to close the gaps on some start up items with the line of credit. Jill and her team helped to navigate that well.",5
Michael really helped me out alot,Michael really helped me out alot. He was very professional with how he performed his duties.,5
Business Line Of Credit,"I have had the pleasure of working with Jeremiah AuClaire to obtain a business line of credit, which was finally approved after months of him researching different options.  He was able to secure funding so that my company can start establishing business credit.  I highly recommend working with Jeremiah as he is very personable and resourceful.",5
Agm customs & cordalle,Corralled was very nice and helpful really took care of my and was quick and communicative through out the whole process looking forward to continuing to work with him,5
Promptly and great customer service,"I have great experience here. Everybody was very quick and promptly. I work with Anthony Polanco, he’s knowledgeable and very quickly response. He got me the right amount i want for expansion capital. Overall, wonderful !!!",5
Thank you Enzo David,I Had the pleasure of dealing with Enzo David. He helped me get what i needed and in a very timely manner! He went above and beyond and answered every question i had!,5
"Thank you, Jaron!",Jaron was a pleasure to work with. He worked quickly & efficiently to secure the funds necessary and meet my needs. He listened to my thoughts & concerns and made sure that he provided me with the best options. Communication was easy & great! Chris at CFG was also wonderful & made sure that all was understood clearly and that the transaction was expedited with minimal fees.,5
Thank you Ken Howard,This is my second time working with Lendio team. They go above and beyond to make sure you get exactly what you need.Thank you Ken Howard for amazing work you did to help us in achieving our goals.,5
Brandon & Brooxie are a dream team!,"Brandon A. and Brooxie R. were a pleasure to work with. Brandon was so positive and kept us encouraged throughout the process. They were both very professional and made sure we were updated and comfortable at every step. This was the first time we've ever felt like a funding advisor truly cared about our success. We are so excited to grow our company and we are so grateful to our Lendio team! Thanks again, Brandon and Brooxie!",5
Great communication and follow-up,Great communication and follow-up.  Very professional and explains things well.  Enjoyed working with Jeremiah.  And we received a high LOC for our business to use.  Thanks again!,5
Sean was fantastic to work with!,"Sean was fantastic to work with! He was very personable, efficient, and professional. I got my loan funded within a day! I would highly recommend Lendio!!",5
My experience was easy and Zach made…,My experience was easy and Zach made the process simple and explained everything in detail.  He was super informative and guided me through the process.,5
Chase was awesome,Chase was awesome! Answered all my questions In a timely manner and explained the process thoroughly.,5
Thank you for the assist,"Thank you for the assist! Robert Bosworth was PHENOMENAL!  Diligent, articulate and results oriented, very patient.  I'd give him 10 stars if I could!",5
Absolutely a delightful experience!,"Mitch C. Was incredible to work with! Accommodating, helpful, and so communicative. He worked around my busy schedule, was so fast with the loan documents and so helpful. He made the whole process so smooth and easy.",5
I worked with Cody and he was very…,I worked with Cody and he was very patient with me through the whole process. I was approved for a small business loan without the long wait.,5
Top Notch,"The speedy and perfectly timed delivery I actually wasn't to sure someone like myself  clothing mfr. could get,  I got the loan for expansion despite my bankruptcy in my past history",5
Jeremiah AuClaire helped us through the…,Jeremiah AuClaire helped us through the approval process and was great to work with.,5
Frank Tomasula Is great to work with,"Hi, My name is Chris North.I could'nt be more happy with Frank Tomasula.He is very patient with my questions and answered them all with great knowledge. Im a natural worrier and he was great at calming that. The loan he was able to provide was PERFECT!!! I have planing on land development in the near future and will be contacting Frank for lending options!Chris NorthSan Diego Dream Builders Inc.CEO - COO",5
Craig Burton exceeded my expectations…,Craig Burton exceeded my expectations on how easy he made the process to get an equipment loan for my business. From the moment I started the inquiry he reached out and took care of business! I can’t believe the whole process took just two days! I’m extremely happy with the great customer service Lendio has always provided and in this case Craig Burton! Thank you so so much!,5
I've had the best experience with…,I've had the best experience with Lendio than I have with any other loan provider.  The toughest part at first was getting qualified by Lendio.  I didn't qualify at first but eventually I tried and got qualified.  I'd like to thank Mitch C. and Moe L. for the major help in getting me approved for funding.  They've saved me major costs as far as fees that other loan companies would charge specifically for short term loans.  They're very knowledgeable and I was able to reach them even through text and not always through a phone call since I was busy.  I'm not sure how Lendio chooses who work with the businesses looking for a loan but if you're working with Lendio look for Mitch and Moe.  Thank you so much!,5
Huge Success & Very Thankful,"Very effective, efficient, and successful process with my guy!  Dude was magical and really helped the process by understanding the business and going into detail with lenders/underwriters.  Very very thankful.",5
Personalized Service,I found that my Lendio representative really cared about what was best for my business.  They were always there to help even if at odd times when I was available.  It was nice to have a contact I felt I could trust to discuss financial decisions with.,5
Drake Hale is the BEST !!,Drake Hale is the BEST !!! Very professional and friendly  . After reviewing my statements he got me approved in 24 hours ; I totally recommend him 🙂💯 .,5
Review for Ken and Lendio,Lendio did a great job with the no headache and speed of the loan after getting my application in. Ken was the loan manager working with me and he was very pleasant to work with. He had a loan offer that fit my needs within a day and funds disbursed the same day.,5
Mitch has been such a kind easy going…,Mitch has been such a kind easy going polished professional during the entire experience.  This is what separates him from the rest in my opinion.  I look forward to working with Mitch again in the near future!   All the best!   JM,5
Lendio Rocks!!,"I got a call from Lendio, and they offered to help me find funding offers available to me.  It only took a couple of hours for them to come back and give me an great offer.   Thank you so much!",5
Ken is great!,"Ken is great!! I recommend him with the highest regards. He asked questions in order to meet my expectations. Walk me all the way to funding, he has great communication and explains everything in detail.",5
OUTSTANDING SERVICE,"I needed an update for loan application and Mary R on LIVE CHAT was able to give me the info I need very quickly and easily!Great service, Mary was professional and kind.I appreciated Mary's expertise!",5
Had a pleasant experience and a smooth…,Had a pleasant experience and a smooth process to getting the funds I needed quickly and professionally!  Thank you Jeff for all you help and guidance!,5
Enoch Robey,This is a true family man who goes out of his way to help people- I'm not the best with technology he guided me through-great experience! I would recommend Lendio to all business owners especially with guys like Enoch to help.,5
"Industry-leading, Quality Service",Steve and Peter provided a world-class level of service for my company and I. They meticulously took into account our business financing needs and put in and around-the-clock effort to get us the best deal possible. I will without question be reaching out to them and Lendio for any future business financing needs!,5
Anthony Palonco was very professional…,Anthony Palonco was very professional and ensured that I understood what I was getting into. He gave realistic expectations and followed through with it. He got my company approved quickly!,5
Enoch Robey for President,I was lucky enough to work with Enoch Robey and they were amazing. Super fast service and they understood exactly what I needed. I was able to get an LOC within 2 business days. Enoch gave me advice on how to leverage my LOC to best meet the cyclical demands of my business.,5
Zach Ericson was great to deal with and…,Zach Ericson was great to deal with and I would highly recommend him to any small business owner looking for business financing.,5
Your final choice for business funding,Taylor DeNatalie was a fantastic person and personality to work with.  She made sure to be 1000% available until the funding was complete.  The follow up and customer service is top notch.  I recommend her for any and all finance needs for your business.  Chris CaldwellC & S Transportation Solutions LLC,5
It was a pleasure working with Bobby…,It was a pleasure working with Bobby Wall! I truly appreciate him working with me and getting my business approved with the funds that we needed!,5
Definitely recommend them!!,"Just had and excellent experience with them, specially with Bennett M. Babin he was really nice, the process was smooth and he gave me the best option and the most important thing he was really clear on how things would work. I definitely recommend them!",5
Patient and honest,Patient and honest. Very respectful and understandable.,5
Thank you James Dia,Thank you James Dia you were very professional and helpful got me my credit line for my bussiness .very simple and easy straight forward,5
I can't say enough about Drew Hale,"I can't say enough about Drew Hale, when your shopping around for a short term loan or working capital, It can be brutal. Everyone tells you what you want to hear and then when they send contracts they are nothing like what was discussed. They end up wasting a lot of your time and money. Drew was honest and straightforward from the start. I told him what I needed and he did exactly that. He made the process simple and fast. Next time I need any funding he will be my first phone call. It's tough to find decent straight forward people out there. If your looking for some funding for your business, look no further..",5
Daniel S and Lendio,"Daniel S. provided excellent support in acquiring our business loan.  Daniel S. was extremely thorough, and exhibited real interest in understanding our business and use of funds.  I highly recommend Daniel S. and Lendio for your business funding requirements.",5
Quick and easy application and contact…,Quick and easy application and contact with potential lenders. Would recommend to any small business for working capital financing needs.,5
Zach Ericson was a pleasure to work…leadership at its best,Zach Ericson was a pleasure to work with. He said I’ll make this easy and he delivered. I forgot I had even applied partially online. I got a text from Zach friendly and professionally asking if I needed help. I most likely would have never looked at that partially filled out application again. Steve Crosby followed up with me on the final details. He was professional but warm so I felt like he listened to our needs. Efficient and easy! We are looking forward to a long term relationship with this company. Steve and Zach are great examples of leadership and management.,5
I was very impressed by Madison…,I was very impressed by Madison Gardner!  She was very professional and responsive and I was very pleased with how quickly she secured what I was looking for to meet my business needs.,5
Who is very responsive,Who is very responsive. walked me through the process. Kept things easy and simple.,5
Frank Tomasulo is an asset to your…,Frank Tomasulo is an asset to your organization.  Frank helped guide me to make the best choice for funding at this stage. He is very knowledgeable and more importantly VERY PERSONABLE.  I look forward to working with Frank in the future.,5
Helpful and kind but also very efficient.,Very helpful with finding me the funding I needed. Customer service was excellent and they got me the best rates from weeks of shopping around. Highly recommend.,5
Great experience,Brandon did a great job with our financing needs . He made it really easy and seem less,5
This company is no good they are non…,This company is no good they are non stop harassing  me with messages today alone I have gotten 10 messages.  I have called and asked for them to stop sending me messages to no avail. Do not use this company,1
Brandon A was absolutely amazing I have…,"Brandon A was absolutely amazing I have been let down many times trying to grow my business this was by far the easiest , smoothest most comfortable loan approval I have ever been through. I was extremely skeptical and was very doubtful that I would get an approval. Brandon changed all that I am so grateful and thankful and I get the opportunity to grow my capital and business and I will definitely be using his services again! Not to mention how quick this was I was funded in 24 hours! Thank you Brandon for helping me and my family we thank God for you!!",5
Kyle was ver informative,"Kyle was ver informative, made everything run super smooth! I will be recommending him to other business owners!",5
The entire experience was genuinely…,"The entire experience was genuinely enhanced by the professionalism and hands on concern of the agent / facilitator managing our file. Brandon Athanasopoulos was that guy, kudos he's an asset to your company!",5
Wasn't helpful,Wasn't helpful. Denied my application after harassing me to submit one,1
jt was great experience   i would…,jt was great experience   i would recommend to everyone that needs money.. lendio is the way to go  easy  and convent ..customer service was outstanding.,5
Ken Nelson,"Ken Nelson, What a guy. Friendly, called me along with way to make sure all was well and found me a loan in just a few hours.",5
My experience with lendio was perfect.,My experience with lendio was perfect.Thanks for helped my business.,5
Michael Ragona was a pleasure to work…,Michael Ragona and Moe Latif were a pleasure to work with. We received our loan in a timely manner and received a fair rate. Lendio was easy to work with and always helpful when we had questions.,5
Fast & Painless,This is my second business loan funded through Lendio & their partners.Both times were painless & super fast.Cort & Frank were extremely professional through my experiences.Thank you very much!,5
Justin and Brooxie were quick to…,"Justin and Brooxie were quick to respond, answered all my questions, of which there were many, and helped me through the process to make wise choices.",5
"Fast, Professional Service","Taylor and Lendio have twice helped my business obtain funding.  The process was streamlined and quick. The transactions were professionally handled, and rates were more than competitive.",5
Being a small company starting just…,Being a small company starting just shay of two year running finding loans is hard to come by and Tyler really helped in getting my first business loan and explaining everything and I’m grateful for it,5
Brady was extremely helpful and the…,Brady was extremely helpful and the entire Lendio team. Brady helped me search options that would be a solid fit for me. We found one and got everything taken care of. Thanks again to Brady and Lendio!,5
Fabulous Experience,My Rep. John Stricklin; made the experience easy and was able to explain all terms and conditions. I am a new small business owner; and John was able to make the process simple with no stress.,5
Cordell was very helpful and responsive…,Cordell was very helpful and responsive throughout the process. He was patient with all of my frazzled questions and exhibited great customer service.,5
"Fast, simple and most importantly, great customer service.",Karel was there every step of the way to assist me in the most easiest loan process I have ever encountered.  I’m completely satisfied with his help and will come back to him for any of my future needs!,5
Approval Process with John Stricklin,John Stricklin was extremely friendly and professional during the entire process. He answered any question in detail and without hesitation.,5
This was the quickest way to get…,This was the quickest way to get approved for a business line of credit within a day or two. The agent Chase was so helpful and took action immediately to get my business line of credit approved and wired immediately.,5
This was fine,This was fine.  Nick Harelick from lendio Helped me get a high interest loan that I’m scrambling to pay back.,5
Joseph was absolutely amazing to work…,"Joseph was absolutely amazing to work with. There were no sales tricks, he was very real and it was like working with a friend in the finance world. He delivered on anything we needed. Absolutely first class!",5
Very good customer service,Zach was very helpful and got us funded within 24 hours. Thanks so much for everything.,5
Zach was very helpful and got us funded…,Taylor DeNatalie did an awesome job of getting us exactly the type of financing we needed.  She did such a great job we are having her help out another business of ours.,5
Taylor DeNatalie did an awesome job!,"If I could I’ll give MR Lehnert a ten star,Carl never gave up on me and I thank him for that.So I greatly appreciate what Carl did thanks Billy",5
If I could I’ll give MR Lehnert a ten…,Dealing with Ryan was an absolute breeze highly recommended! He was able to assist me and get my funding needs taken care of I will definitely be using him again.,5
Very fast funding.,Great customer service great with experience good explaining,5
Great customer service great with…,"Hi, I am Bradley a Disabled Veteran. I own and operate a General Contracting company in Florida and Louisiana specializing in Hurricane Restoration. Frank Tomasula was patient and understanding during the process of getting me my first line of credit! Frank’s experience and speed on getting me a line of credit was truly incredible and exceeded my expectations. I will be a repeat customer for any of my financial needs with Frank moving forward. I trust his experience when answering any and all questions I had. I will be recommending Frank to all of the Veterans I know at Bunker Labs a non-profit that support Veterans, Disabled Veterans and their Spouse’s of disabled Veterans when starting new or expanding existing businesses. Frank keeps his word that’s the highest compliment I can give anyone. Thank you Frank truly for your assistance in expanding my company. Sincerely,Bradley C.",5
First Line of Credit easier than I thought,Mitch Cloward took us through the steps with appropriate help without lapse of time and walked us through the finish line.,5
Mitch Cloward,This entire process was made easy do to fabulous staff. Robert Bosworth especially was great. He made this process run smoothly and painlessly.  Great job!!!,5
This entire process was made easy do to…,"Frank Tomasula has been an exceptional loan advocate for us. He has always been informative, reliable and competent with the loan options available to us.",5
Frank Tomasula has been an exceptional…,Braxton is very easy to work with and works efficiently and effectively to helping you reach your financial needs and goals.,5
Braxton is very easy to work with and…,Michael Greenaway took my concerned got answers to questions that was holding up the app and made me feel like someone cared,5
Michael Greenaway took my concerned got…,Peter was very professional and he explained everything in great detail I was very happy with the service and I will definitely use them again.,5
Great service,Super fast and informative.  Thank you!,5
Super fast and informative,Craig burton was great!!! Got everything handled for what we needed and is very helpful!,5
Craig burton was great!!,"How a new client of Lendio, can I say that they were very understanding in finding the best deal to grow my business.  I'm satisfied. Thanks Lendio.",5
Thanks Lendio,Choosing Jeff and his team to assist us with funding was an excellent decision. He and his team made the process very easy. Thank you,5
Choosing Jeff and his team to assist us…,"Madison Gardner was informative, personable and worked with me to get the best loan amount suited for my businesses needs. Very pleasant experience!!!",5
Great experience,Got a good offer and had a great experience during the entire application process.,5
Great experience,Great communication and Enzo would not give up until he was able to help me get approved for exactly what I needed.  Highly recommended.,5
Amazing!!,I want to say that Hanna over there at Lendio is a very hard worker and gives ultimate support and dedication… Thank you gem twin lol,5
Best support employee,Mary Riker was very very helpful.  I felt better about application after speaking with her!  Great customer service!,5
Mary Riker was very very helpful,"Smooth process and was, given advise, guided and excellent communication. Made doing business with Lendio easy.",5
Lending made easy,Caleb Christensen was great to work with he went out of his way to get my loan approved couldn't ask for anything more for going above and beyond,5
Caleb Christensen was great to work…,"Paul was great with communication. He was kind and professional, and I was very impressed with his service.",5
Paul was great with communication,Thank you so much for your help Craig Burton you did good job!,5
Thank you so much for your help Craig…,"Travis was very professional, and timely in keeping me up with each step of the progress on my loan. Highly recommend Lendio.",5
Travis was very professional,Jose did an awesome job for me I told him where I needed to be on money and payments and he did just that thanks Jose,5
Jose did an awesome job for me I told…,Mitch Cloward was great. Very Helpful and on top of everything. Very Prompt in getting back to me and always had my best interest. thank you Mitch,5
Mitch Cloward was great,I enjoyed the process.It was definitely faster than I had expected.,5
I enjoyed the process.,Could not have been easier. Decent terms and options.,5
Could not have been easier,Thanks to Lendio great customer service and fast funding I was about to get the working capital I needed for my business.,5
Amazing Customer Service,"Zach Wilson is the best.  Easy communication, keeps you informed, and very pleasant yo work with!",5
Zach Wilson is the best,"Went fast and Taylor helped alot. I was alittle put back by not knowing payments were withdrawn daily, but it's ok now",5
Went fast and Taylor helped alot,Pat Nooney provided exceptional customer service.  He walked me through every step of the process and explained everything thoroughly.,4
Pat Nooney provided exceptional…,It was great working with Jaron. I look forward to working with him again in the near future.,5
Experience With Lendio,Anthony Melhado has been super helpful every step of understand all my options and how to choose the right one.,5
Anthony Melhado has been super helpful…,Thank you Lendio for the awesome help for our business during the difficult time,5
Thank you Lendio,Excellent follow thru and easy to work with.,5
Excellent follow thru and easy to work…,Jeremiah was great. Helped through the entire process and made it very easy. Thank you Jeremiah!!!,5
Jeremiah rocks!,Bill was very helpful in the process. Stayed in constant communication and I felt like I was the top priority.,5
Bill was very helpful in the process,Great customer service and informative!,5
Owner,Enzo was without a doubt great through the quick and easy process. Definitely want to give him 5 stars for his help.,5
Enzo was without a doubt great through…,Michael was kind and helped walk me through the steps to get my funds! Very quick and easy process!,5
Quick and easy!,Lace made the process so easy and quick. Thanks for being thorough at explaining how things worked.,5
Lace made the process so easy and…,"Great company,  honest and will educate on what decision is best for your business model funding.",5
Great company,"Amazing customer service, fast and reliable lending",5
Great customer service,"I reached out to lending for help , a friend referred me and they was a great deal of help to me",5
Great,Sean Deniston was awesome. He communicated with me respectfully and was extremely helpful.,5
Sean Deniston was awesome,Aaron was a pleasure to work for very helpful I took a step by step,5
Excellent experience start to finish,It was nice talking to Michelle. He deal with me very politely and help me alot.,5
Aaron was a pleasure to work for very…,I loved this company because there was fast to respond in I get the approval fast thanks 🙏,5
It was nice talking to Michelle,I had a great experience working with Cody Swensen. He helped us from start to finish.,5
I loved this company because there was…,Amazing SBA loan by Moe and David at Lendio. 5 STARS go through them! Smooth process.,5
I had a great experience working with…,Very good services. Patrick Nooney was great explaining every single detail.,5
Amazing SBA loan by Moe and David at…,"Ken was awesome! He was really fast, responsive on all my needs. A++ Thank you.",5
Very good services,Anthony polanco help me get what I needed thanks good services,5
Ken was awesome,"Robert was fantastic.  Fast and efficient.  Competitive interest, fast money",5
Anthony polanco help me get what I…,"Great customer service, very patient, clear terms, smooth and easy process overall",5
Robert was fantastic,Wonderful service. They provide best financial advice according to your goal.,5
Great customer service,Will definitely continue to use in the future. Great product and service.,5
Wonderful service,Very professional explanation was clear about my lending needs,5
Fast funding and friendly!,Fast and Easy - Patrick Nooney was very helpful and informative,5
Will definitely continue to use in the…,Craig was super amazing to work with. Great Job!,5
Business loan,"Taylor, thanks for your patience and persistence!",5
Excellent costumer service and help,Great job getting my loan processed in a timely manner!!!,5
Easy,"Excellent services, quick response for all processing.",5
Craig was super amazing to work with,Helping me get the things I need for my business,5
Taylor,I had a question about login and status of application,5
Great job getting my loan processed in…,"Lendio made my request, deposit and transfer seemly easy!",5
Excellent services,Jeff was excellent and always responded quickly,5
always there when you need them,BRANDON Athanasopoulos WAS GREAT FROM START TO FINISH!,5
Follow up,Tylere was awesome with the whole process.,5
Quick turnaround,Thank you Michele for the help.,5
Madison was very helpful and prompt.,Quick. Easy. Professional. Highly recommend.,5
Jeff was excellent and always responded…,Travis was very professional and knowledgeable.,5
BRANDON Athanasopoulos WAS GREAT FROM…,"Michael Ragona was Great to work with. Answered all my phone calls and text messages very quickly. In less than a week he was able to secure funding for my small business. I would highly recommend working with Lendio and Michael, they made sure I got the best possible loan available.",5
The process was easy and thourough.,It’s been a great experience working through Lendio. Our funding manager Donaldo helped us achieve in getting a loan that fits what we were looking for. Thank you,5
Tylere was awesome with the whole…,Very understandable website. Customer service are extremely knowledgeable and helpful.,5
Amazing service !,Finding a suitable loan was uncomplicated and the process was made quick and easy with lending manager Steven Glicker’s help!,5
Michele greenaway,Anthony Melhado responded to my application very quickly and accessed my business needs before proceeding with loan options.  My loan was completed in less than 24hrs and funded the next business day.,5
Quick,Absolutely rewarding,5
Travis was very professional and…,I needed a quick solution to my small business financial needs and contacted Lendio. At first I wasnt sure how the experience was going to be but lace Abel-Bey took care of me on a professional manner. She followed up with me everyday during the whole process. I recommend her and Lendio anytime,5
Excellent service,"On 2 instances, each with weeks of customer service, Karel has stood out. He is knowledgable and likable. His sales ""pressure"" has enough blend with my interests to make the experience comfortable. I hope to work more with Karel in the future.",5
Excellent customer service and patience.,Thank you Chase for your EXCELLENT assistance in guiding me towards our very first Loan for our Business. Will be working with you more often in the near future,5
Great services and wonderful staff.,Their persistence paid off for all involved.,5
Aaron was great,It’s a Great Service Excellent.,5
Helpful and friendly,Thank you for helping us in the most efficient manner! We had an easy time working with you.,5
